弹幕id,弹幕所处位置,弹幕发送时间,弹幕内容,态度,得分
A1150973548026908160,12:12,2022-09-28 00:58:58,多此一举,积极,0.7048741579055786
A1150973440191346432,04:39,2022-09-28 00:58:46,林志颖表示正确,积极,0.7474190592765808
A1150973251799838720,16:55,2022-09-28 00:58:23,结婚之前买毛豆3多一分驾驶乐趣，已婚的买海豹多一些对家人的体贴,积极,0.990696907043457
A1150973157520416000,07:06,2022-09-28 00:58:12,电池是由一个个电芯组成的，换电芯就行了,积极,0.5817371010780334
A1150973106802939648,00:42,2022-09-28 00:58:06,难道不是et5？,消极,0.9920744895935059
A1150972901525148160,30:07,2022-09-28 00:57:41,静顺爽,积极,0.9266209006309509
A1150972818209565184,22:01,2022-09-28 00:57:31,弹幕的充值明显笑死了，不能说真实感受？,消极,0.997494101524353
A1150972806708747776,25:27,2022-09-28 00:57:30,特斯拉的电控敢说是目前全球第一,积极,0.9377309083938599
A1150972748063985920,27:22,2022-09-28 00:57:23,←这种路正常人都不会开快。,消极,0.9047580361366272
A1150972711850221056,00:59,2022-09-28 00:57:19,说外观差我不能理解,消极,0.7370309829711914
A1150972183737087488,17:11,2022-09-28 00:56:16,我顶你个背啊。。,消极,0.9738777279853821
A1150972067789751808,33:50,2022-09-28 00:56:02,真敢说,消极,0.9219669103622437
A1150971919655424000,01:44,2022-09-28 00:55:44,有足夠強的國產車為什麼還要買一個吹出來的外企產品,消极,0.8790119290351868
A1150971895697804544,16:26,2022-09-28 00:55:41,这座椅说是面包车座椅我都信,消极,0.9987930059432983
A1150971783902597632,22:28,2022-09-28 00:55:28,Giulia???,消极,0.6056973338127136
A1150971714193180160,20:39,2022-09-28 00:55:20,这路怎么回事哈哈,积极,0.9713568687438965
A1150971706450490624,23:51,2022-09-28 00:55:19,对,积极,0.5421896576881409
A1150971599126821376,15:37,2022-09-28 00:55:06,不能接受这种蓝不拉几的泡沫感座位,消极,0.9996408224105835
A1150971560748757504,32:10,2022-09-28 00:55:02,讲真，辅助驾驶是可以不需要的,积极,0.6592211723327637
A1150971351746676224,23:11,2022-09-28 00:54:37,笑死,积极,0.6690276861190796
A1150971325439885568,16:31,2022-09-28 00:54:33,真的一坐进特斯拉完全不会有想买的感觉…怎么这么多人买…,消极,0.9942086935043335
A1150971010976432640,29:02,2022-09-28 00:53:56,比亚迪没有自动驾驶，全家族都是,消极,0.9818688035011292
A1150970881774786816,24:13,2022-09-28 00:53:41,这是在剥夺驾驶者的权利 我的脚可以精确控制快慢 为什么要让车来决定快慢 我开特斯拉想想柔和又不是不可以 但是想激情的时候比亚迪给不了,积极,0.6100904941558838
A1150970576840553472,26:58,2022-09-28 00:53:04,3是重量轻+动能回收力度大,积极,0.9453470706939697
A1150970423757078784,16:05,2022-09-28 00:52:46,刚才喷晒的，特斯拉也晒,消极,0.6813157200813293
A1150970380782319616,25:17,2022-09-28 00:52:41,海豹四驱是650 比特斯拉少,消极,0.9878627061843872
A1150970347026252032,13:00,2022-09-28 00:52:37,兰花指档把，笑死,消极,0.5825912356376648
A1150970283348485120,00:17,2022-09-28 00:52:29,放在一起突然觉得海豹真好看,积极,0.815466046333313
A1150969992146492672,00:33,2022-09-28 00:51:55,有冇同我一样觉得两部个样差唔多,消极,0.8341036438941956
A1150969855588020224,08:31,2022-09-28 00:51:38,喜欢开赛车，也喜欢撞车,积极,0.6821008324623108
A1150969795785693952,30:35,2022-09-28 00:51:31,粤语烫嘴,消极,0.9031808376312256
A1150969753758912768,14:02,2022-09-28 00:51:26,膝盖（膝头哥）,消极,0.6192631721496582
A1150969628416294144,03:18,2022-09-28 00:51:11,真好看,消极,0.9313280582427979
A1150969597931895552,01:20,2022-09-28 00:51:08,会着火吗？？？,消极,0.7435159087181091
A1150969559034266112,09:09,2022-09-28 00:51:03,内饰拉了,消极,0.9914970993995667
A1150969544597260544,02:02,2022-09-28 00:51:01,咩风格话？,积极,0.8695271015167236
A1150969517367797504,02:04,2022-09-28 00:50:58,俗称:毛坯,消极,0.9876880049705505
A1150969499265326080,13:47,2022-09-28 00:50:56,国产车内饰还得看领克,积极,0.9827575087547302
A1150969414783578112,13:20,2022-09-28 00:50:46,不刹车挂不了挡,消极,0.9937735795974731
A1150969078928821760,29:24,2022-09-28 00:50:06,就是便宜在这,积极,0.9064874649047852
A1150969068719981568,08:19,2022-09-28 00:50:04,赛道级,积极,0.957278311252594
A1150968868131459840,30:06,2022-09-28 00:49:41,加d珠珠更顺更静更爽,积极,0.9172633290290833
A1150968732060156416,10:58,2022-09-28 00:49:24,确实 我chr两个问题 坐姿高 动力一般,消极,0.8769478797912598
A1150968717061001216,02:50,2022-09-28 00:49:23,鸡皮疙瘩,消极,0.9959730505943298
A1150968435723827712,23:47,2022-09-28 00:48:49,这种是防晕车设计吗,消极,0.9709694385528564
A1150968069619833600,06:25,2022-09-28 00:48:05,修起来要哭,消极,0.9975730776786804
A1150968064025004800,32:21,2022-09-28 00:48:05,你在说什么？日常辅助驾驶又不是必需品,消极,0.9857752323150635
A1150967949612503296,19:50,2022-09-28 00:47:51,好静音啊,积极,0.9790192246437073
A1150967926954694912,27:31,2022-09-28 00:47:48,打了多少钱,消极,0.7383103370666504
A1150967900203902720,33:54,2022-09-28 00:47:45,特斯拉烧了，没热度 秒公关,消极,0.9698900580406189
A1150967851348310272,02:15,2022-09-28 00:47:39,谁定义未来？谁定义先进？,积极,0.8210448026657104
A1150967849989589248,09:14,2022-09-28 00:47:39,比亚迪祖传土内饰,积极,0.9950575828552246
A1150967803290121472,03:39,2022-09-28 00:47:34,网约车走起？？？,消极,0.5697243213653564
A1150967577997057280,31:41,2022-09-28 00:47:07,p730万，丢,消极,0.9986656904220581
A1150967318076086528,01:33,2022-09-28 00:46:36,有一说一 比亚迪的问题应该是买不到,消极,0.9737314581871033
A1150967217035546624,03:52,2022-09-28 00:46:24,因为节约成本,积极,0.9210186004638672
A1150966894468254208,30:45,2022-09-28 00:45:45,特斯拉的辅助驾驶那是送死技能,消极,0.9949010610580444
A1150966557204323584,00:25,2022-09-28 00:45:05,可能暂时能干过吧，不过特斯拉牛的是自动驾驶吧,积极,0.8307400941848755
A1150966416619508480,02:28,2022-09-28 00:44:48,迈凯轮太复杂，不符合未来,消极,0.9983165264129639
A1150966328002297088,05:46,2022-09-28 00:44:38,从cell to patpat到cell to body，不错,积极,0.9019492864608765
A1150965946605804544,08:29,2022-09-28 00:43:52,这个缝隙什么情况,消极,0.9724544286727905
A1150965772399570432,02:03,2022-09-28 00:43:32,那都不叫简洁了，叫寒酸,消极,0.9995039701461792
A1150965472330799360,04:10,2022-09-28 00:42:56,特斯拉看着跟个大脑袋外形人似的,消极,0.8150621056556702
A1150965378344663296,17:40,2022-09-28 00:42:45,啥也没有,消极,0.994100034236908
A1150965313828160000,04:05,2022-09-28 00:42:37,特斯拉确实非常简洁好看,积极,0.9891121983528137
A1150965119816284672,09:21,2022-09-28 00:42:14,确实很用力了,消极,0.5766607522964478
A1150964980800206336,09:18,2022-09-28 00:41:57,接受不了,消极,0.9982377290725708
A1150964963880418304,29:39,2022-09-28 00:41:55,正片开始,积极,0.7155683040618896
A1150964782309005568,07:03,2022-09-28 00:41:33,？换电池怎么办,消极,0.9988383650779724
A1150964706601829120,33:13,2022-09-28 00:41:24,明显为左压价钱，省了一笔，明年一套激光雷达选装包，得加钱,消极,0.9764190912246704
A1150964454658447360,09:10,2022-09-28 00:40:54,仪表板失败,消极,0.9976571798324585
A1150964320222616320,16:03,2022-09-28 00:40:38,哈哈哈哈哈,积极,0.8433493375778198
A1150964267382759936,15:58,2022-09-28 00:40:32,哈哈哈哈哈哈,积极,0.8174870014190674
A1150964207051883520,12:49,2022-09-28 00:40:25,空调温度和风量有没有(保命表情),积极,0.9671664834022522
A1150963752665875200,18:10,2022-09-28 00:39:31,标致出来,积极,0.8899328708648682
A1150963707854301696,29:04,2022-09-28 00:39:25,找华为合作吧,积极,0.884222686290741
A1150963617710228480,19:56,2022-09-28 00:39:15,比亚迪打钱,消极,0.6040651202201843
A1150963553956706816,04:27,2022-09-28 00:39:07,自然，比林志颖名气大?7?7?7?7?7?7?7?7?7?7?7?7?7?7,积极,0.7710630893707275
A1150963010828095488,07:18,2022-09-28 00:38:02,说换电的想想手机电池的发展,消极,0.6685872673988342
A1150962958264876544,21:41,2022-09-28 00:37:56,限速60,消极,0.6492459774017334
A1150962742895840768,31:41,2022-09-28 00:37:30,ota？一把子买卖,消极,0.9506906270980835
A1150962540059353856,23:44,2022-09-28 00:37:06,哈哈哈，可以抖腿,积极,0.9929502010345459
A1150962346752132864,31:47,2022-09-28 00:36:43,口技了得,积极,0.8561700582504272
A1150962254502610944,00:10,2022-09-28 00:36:32,海豹实车真的很好看,积极,0.9490066766738892
A1150962252212400384,16:06,2022-09-28 00:36:32,梦回旧时代,消极,0.8183689117431641
A1150962063284420864,04:49,2022-09-28 00:36:09,除了玻璃和轮胎不产，其他的亚迪都可以产,积极,0.6845144033432007
A1150961704553904384,30:37,2022-09-28 00:35:27,哈哈哈哈哈哈哈哈哈哈哈哈,积极,0.7042060494422913
A1150961617899545344,15:53,2022-09-28 00:35:16,model3里面没啥好看的了，都这么多年了,消极,0.8362716436386108
A1150961595032390656,17:59,2022-09-28 00:35:14,后视镜？？,消极,0.9846722483634949
A1150961115363184640,11:34,2022-09-28 00:34:16,满满的敬畏,积极,0.9550659656524658
A1150961064041803776,00:41,2022-09-28 00:34:10,同一辆的大概是瞎了,消极,0.9874590635299683
A1150960939697313024,31:46,2022-09-28 00:33:55,配置预算都拿去堆内饰啦,消极,0.8372871279716492
A1150960786739535104,10:15,2022-09-28 00:33:37,《未来》,积极,0.7686935067176819
A1150960784634187520,26:13,2022-09-28 00:33:37,你当我傻，我宋plus DMi一个SUV，市区都11-12度电耗咂,消极,0.9532513618469238
A1150960752228592384,02:37,2022-09-28 00:33:33,尾巴很好 前脸线条有些复杂了,积极,0.9714303612709045
A1150960659987792384,26:50,2022-09-28 00:33:22,别人纯高速满载都跑过500了,积极,0.5191785097122192
A1150960566135931904,36:03,2022-09-28 00:33:11,车主当然能忍了，自燃都能忍,消极,0.9757341742515564
A1150960497408337664,08:21,2022-09-28 00:33:03,林志颖：岁月没能够做低我，到头嚟居然俾部特斯拉做低佐，折堕啊,消极,0.8376927375793457
A1150960328184591360,08:55,2022-09-28 00:32:43,不，特斯拉就是减配,消极,0.9981057643890381
A1150960311055085056,08:28,2022-09-28 00:32:40,林志颖表示很赞,积极,0.9768972396850586
A1150960126623355136,35:32,2022-09-28 00:32:18,草,消极,0.7787410616874695
A1150960040472280320,25:26,2022-09-28 00:32:08,特斯拉小11cm，轻多少KG啦,消极,0.8474305272102356
A1150959884745842176,35:05,2022-09-28 00:31:50,是正品,积极,0.5355467796325684
A1150959779947476992,34:58,2022-09-28 00:31:37,哈哈哈哈哈哈,积极,0.8174870014190674
A1150959741980406016,16:05,2022-09-28 00:31:33,五菱面包车都没那么简陋了现在,消极,0.7838159203529358
A1150959154886891264,21:20,2022-09-28 00:30:23,这个车是正常人自己开的就会买,积极,0.9968032836914062
A1150958912112208640,01:20,2022-09-28 00:29:54,海牛海狮海象海王海神,积极,0.9164645671844482
A1150958822588867840,29:06,2022-09-28 00:29:43,那就是挤牙膏了，先不把家底全拿出来，后续还有得吹,消极,0.9656366109848022
A1150958537770491392,11:38,2022-09-28 00:29:09,炸死它,消极,0.8711239099502563
A1150958477297212672,32:21,2022-09-28 00:29:02,我超逼死强迫症,消极,0.9627644419670105
A1150958425807654912,08:26,2022-09-28 00:28:56,不喜欢开赛车,消极,0.9860951900482178
A1150958409424832256,16:16,2022-09-28 00:28:54,太廉价了,消极,0.588138222694397
A1150958338541023488,32:19,2022-09-28 00:28:45,哈哈哈哈哈哈哈,积极,0.7932314276695251
A1150958143145054720,07:04,2022-09-28 00:28:22,保险费高3倍以上,消极,0.9931005239486694
A1150958104414897408,09:20,2022-09-28 00:28:17,换挡那块纯纯的败笔，别的都挺好的,消极,0.9867059588432312
A1150957980422874880,13:22,2022-09-28 00:28:03,车门有框喔不够威,消极,0.9114568829536438
A1150957868317835776,19:17,2022-09-28 00:27:49,火星车嘛，简陋一点很正常啦,消极,0.990261971950531
A1150957636414396160,30:38,2022-09-28 00:27:22,台词烫嘴吗,消极,0.9015365242958069
A1150957496383373312,30:37,2022-09-28 00:27:05,哈哈哈哈哈,积极,0.8433493375778198
A1150957416893106688,32:05,2022-09-28 00:26:55,缺点就用粤语说，是有多横铁不成钢,消极,0.9952412843704224
A1150957175292606720,21:00,2022-09-28 00:26:27,开到赛车场你可能会失望,消极,0.9816089272499084
A1150956911420768256,26:31,2022-09-28 00:25:55,提速迟滞，大马力有什么用,消极,0.9914344549179077
A1150956867858668288,35:28,2022-09-28 00:25:50,不举了,消极,0.987723708152771
A1150956817963295488,17:29,2022-09-28 00:25:44,坐这车就像做回山顶洞人    哈哈哈哈,积极,0.9973885416984558
A1150956690045554944,20:14,2022-09-28 00:25:29,人人都是赛车手？,积极,0.5815631151199341
A1150956681925148160,15:37,2022-09-28 00:25:28,全景天窗里海豹算挺凉快的了,积极,0.9409352540969849
A1150956676027959296,09:14,2022-09-28 00:25:27,这ui设计能再土一点吗,消极,0.9300100803375244
A1150956286133775616,16:50,2022-09-28 00:24:41,10w日本车都比这车豪华,消极,0.555270254611969
A1150956216843969024,36:01,2022-09-28 00:24:32,因为它是洋品牌 奔驰同理 只坑有钱人,消极,0.9947267174720764
A1150956197155758592,28:52,2022-09-28 00:24:30,笑死,积极,0.6690276861190796
A1150956178944211200,35:34,2022-09-28 00:24:28,哈哈哈哈,积极,0.8734840750694275
A1150956105434754816,18:20,2022-09-28 00:24:19,盲佬讲车正片时间,消极,0.7276223301887512
A1150956014493922304,09:07,2022-09-28 00:24:08,挺好看的,消极,0.657166063785553
A1150955955639493120,16:08,2022-09-28 00:24:01,卡罗拉,积极,0.7891659140586853
A1150955931614535168,14:16,2022-09-28 00:23:58,哈哈哈哈，笑死了,积极,0.8163572549819946
A1150955904930608384,20:22,2022-09-28 00:23:55,理想：你直接报我身份证得了,消极,0.8080072999000549
A1150955906121408512,02:22,2022-09-28 00:23:55,苹果比特斯拉强太多,消极,0.7302352786064148
A1150955631596017664,16:20,2022-09-28 00:23:23,这座椅.,积极,0.9544243216514587
A1150955580014406656,09:10,2022-09-28 00:23:16,内饰真的拉,消极,0.99872225522995
A1150955306461692672,09:06,2022-09-28 00:22:44,车里还是挺热闹的…,积极,0.9964382648468018
A1150955303601318144,11:50,2022-09-28 00:22:44,我的m3座椅快让我得颈椎病了,消极,0.9920544624328613
A1150955193483976448,34:24,2022-09-28 00:22:30,我宁愿比亚迪起诉，大家讲证据不要派公关,消极,0.8165895342826843
A1150955181924431104,35:44,2022-09-28 00:22:29,嘶,消极,0.7646336555480957
A1150955176052493568,12:01,2022-09-28 00:22:28,毛豆三那个酸悠,消极,0.9834986329078674
A1150955164266496512,07:14,2022-09-28 00:22:27,还在说换电的根本就是不懂新能源的，不懂就多学少说,消极,0.9588936567306519
A1150954989708089344,29:51,2022-09-28 00:22:06,还是model3好看,积极,0.8335854411125183
A1150954974222786816,28:05,2022-09-28 00:22:04,刚才说那么多好话，这忽然掉个头有点不适应呀,消极,0.8558228015899658
A1150954907046953216,23:27,2022-09-28 00:21:56,那可以搞个sport模式去开放啊，除非做不到,消极,0.7092714905738831
A1150954866143809792,20:36,2022-09-28 00:21:51,哈哈哈…说这个的时候是怎么配画面的，良心不痛吗,积极,0.9650630354881287
A1150954830425156608,16:40,2022-09-28 00:21:47,特斯拉的内饰，还不如山寨厂坐的仿皮沙发,消极,0.9987578392028809
A1150954724107870976,11:45,2022-09-28 00:21:34,国产车进步了太多 从心里感觉开心,积极,0.9986011385917664
A1150954680831031808,32:20,2022-09-28 00:21:29,笑死,积极,0.6690276861190796
A1150954612212420864,28:39,2022-09-28 00:21:21,工程车,消极,0.6404260993003845
A1150954588397092608,31:16,2022-09-28 00:21:18,可以没有，但不能卖这个价钱,消极,0.9937432408332825
A1150954553827567360,31:00,2022-09-28 00:21:14,算力不够，这个没办法搞进自己的产业链…,消极,0.9240732192993164
A1150954340849274368,29:07,2022-09-28 00:20:49,经典下一部,积极,0.9385721683502197
A1150954336168614912,29:19,2022-09-28 00:20:48,等华为,积极,0.9094915390014648
A1150954292606463488,08:43,2022-09-28 00:20:43,林志颖醒返未,积极,0.5443863272666931
A1150954117947213312,20:17,2022-09-28 00:20:22,软就软了，懂车帝圈速榜对标好猫,积极,0.9843608736991882
A1150953938430998272,28:25,2022-09-28 00:20:01,经典背刺,消极,0.8827877640724182
A1150953633915947776,28:50,2022-09-28 00:19:24,这是真的-宋车主,消极,0.9833678007125854
A1150953553125206528,35:28,2022-09-28 00:19:15,好家伙，不举了,消极,0.8893613815307617
A1150953496812579584,23:07,2022-09-28 00:19:08,笑死,积极,0.6690276861190796
A1150953084336321024,21:58,2022-09-28 00:18:19,特斯拉就没有隔音,消极,0.9414722323417664
A1150953083883444480,04:52,2022-09-28 00:18:19,全是自己专利技术,消极,0.7419454455375671
A1150953061829644800,01:53,2022-09-28 00:18:16,年轻人都在五菱,积极,0.9937859773635864
A1150953042712199680,32:02,2022-09-28 00:18:14,就是留一手，等下几代,积极,0.9752489924430847
A1150953018502441472,06:42,2022-09-28 00:18:11,不修只换,消极,0.9971274733543396
A1150952989167564032,36:13,2022-09-28 00:18:08,自己的崽嘛,积极,0.8554759621620178
A1150952976794498816,26:37,2022-09-28 00:18:06,经典背刺,消极,0.8827877640724182
A1150952937913263872,32:41,2022-09-28 00:18:02,非死即残，没机会抱怨,消极,0.9740455746650696
A1150952916589442048,29:39,2022-09-28 00:17:59,啊，舒服晒,积极,0.9985765218734741
A1150952592352827904,03:46,2022-09-28 00:17:20,像蟑螂,消极,0.9990838766098022
A1150952525613285888,03:40,2022-09-28 00:17:12,很像美国大蠊,消极,0.6867664456367493
A1150952423439808512,31:00,2022-09-28 00:17:00,没雷达怎么ota,消极,0.9916634559631348
A1150952401906569472,03:23,2022-09-28 00:16:58,说实话 毛豆3很像蟑螂 长的 美国大蠊,消极,0.9773736000061035
A1150952388870449408,01:19,2022-09-28 00:16:56,乐仔，袁老师把声混响太大啦,消极,0.9299565553665161
A1150952301989917952,03:10,2022-09-28 00:16:46,捷达也是前低后高,消极,0.7416654229164124
A1150952226097914112,21:41,2022-09-28 00:16:37,看看iTAC四驱版什么表现到时候,积极,0.9659063816070557
A1150952151649100544,19:28,2022-09-28 00:16:28,颠死,消极,0.613865852355957
A1150951993901255424,14:22,2022-09-28 00:16:09,但为啥要跟model3比，都不是一个时间线出的吧。,消极,0.5108816027641296
A1150951897440492032,04:50,2022-09-28 00:15:57,风出雨打: 制裁,积极,0.8140488862991333
A1150951875294737408,00:15,2022-09-28 00:15:55,这两应该都干不过ceo（doge）,积极,0.5321127772331238
A1150951773104703744,11:02,2022-09-28 00:15:43,比亚迪现在是新能源车仙人，难道学两田油改电嘛？,消极,0.6843109130859375
A1150951595182209536,12:21,2022-09-28 00:15:21,打黄,消极,0.8788219690322876
A1150951512244040192,05:29,2022-09-28 00:15:12,就没得修？,消极,0.9958701729774475
A1150951496834492160,06:16,2022-09-28 00:15:10,直接说广东话吧,消极,0.6067611575126648
A1150951448650310400,29:14,2022-09-28 00:15:04,下一部？35万起,积极,0.9829503297805786
A1150951431495642880,02:05,2022-09-28 00:15:02,毛坯,积极,0.7098932266235352
A1150951332702622720,12:36,2022-09-28 00:14:50,那就不要整几个字母当牌子了啊,消极,0.6412351727485657
A1150951304701767168,36:02,2022-09-28 00:14:47,今晚大家都是斯德哥尔摩人,积极,0.9885376691818237
A1150951180516615424,16:58,2022-09-28 00:14:32,哈哈哈哈哈哈哈哈哈哈哈哈哈,积极,0.6875325441360474
A1150951105933703168,04:59,2022-09-28 00:14:23,芯片也是自研,消极,0.8454523086547852
A1150951089827307776,33:25,2022-09-28 00:14:21,比亚迪只会背刺老车主。。,消极,0.9965432286262512
A1150951040544230144,34:05,2022-09-28 00:14:15,目前还是没有理由去买电车,消极,0.9906643629074097
A1150950959837831424,30:48,2022-09-28 00:14:06,Ota,消极,0.7103741765022278
A1150950907694118912,10:15,2022-09-28 00:14:00,手工耿都做得比特斯拉好看的内饰,积极,0.9655396938323975
A1150950837397517568,35:57,2022-09-28 00:13:51,设计错误,消极,0.9846397638320923
A1150950820066512128,16:00,2022-09-28 00:13:49,小板凳,消极,0.9946485161781311
A1150950771362532608,15:58,2022-09-28 00:13:43,哈哈哈哈哈哈,积极,0.8174870014190674
A1150950611542796032,28:47,2022-09-28 00:13:24,klwi是dji做的出道即巅峰,积极,0.9149702191352844
A1150950602247818496,27:56,2022-09-28 00:13:23,长城不服,消极,0.9954665899276733
A1150950493682816512,09:12,2022-09-28 00:13:10,还是汽配城,积极,0.8415632247924805
A1150950488036978688,22:09,2022-09-28 00:13:09,比亚迪都卖成这样了 还需要充值么？,消极,0.7874499559402466
A1150950439819273984,09:48,2022-09-28 00:13:04,特斯拉毛坯房别了吧，车主都会自己买东西装饰，海豹确实有点用力过猛，但那你可以不用，他都给你了，享受不享受是你自己的事,积极,0.7556864619255066
A1150950443359521792,20:41,2022-09-28 00:13:04,这路就离谱,消极,0.9919942617416382
A1150950413713947648,24:17,2022-09-28 00:13:01,意思是不会有拖拽感？？这个太赞了，good,积极,0.974028468132019
A1150950402775324928,22:03,2022-09-28 00:12:59,实话实说,消极,0.9204898476600647
A1150950301331747840,04:47,2022-09-28 00:12:47,比亚迪是重点保供企业，除非很大的疫情才能影响到他,积极,0.9437291026115417
A1150950270310859776,27:44,2022-09-28 00:12:44,林志颖退出直播间,消极,0.6122687458992004
A1150950199603026688,36:12,2022-09-28 00:12:35,三连了,消极,0.9116287231445312
A1150950183589326336,24:09,2022-09-28 00:12:33,空调全部吹晒上头顶。。。,消极,0.9973195195198059
A1150950121530387456,23:32,2022-09-28 00:12:26,哈哈哈哈哈,积极,0.8433493375778198
A1150949856257608960,32:04,2022-09-28 00:11:54,收到，明天从小鹏挖人！,积极,0.8348187208175659
A1150949821050438144,17:14,2022-09-28 00:11:50,袁老师让model3整急眼了,消极,0.9794352054595947
A1150949754201961728,00:26,2022-09-28 00:11:42,比亚迪吹，看年底特斯拉美国全面开放FSD,积极,0.7981703281402588
A1150949625352538624,19:25,2022-09-28 00:11:27,简称毛坯,消极,0.5247606039047241
A1152392437315160320,24:32,2022-09-29 23:58:03,很赞同,积极,0.6030045747756958
A1152392413650739200,01:06,2022-09-29 23:58:00,引人注目,积极,0.6568273305892944
A1152391899848474624,13:56,2022-09-29 23:56:59,说没遮阳帘的你去4s店问问好吗?原车是送遮阳帘的,消极,0.9048779606819153
A1152391611775406336,17:21,2022-09-29 23:56:25,有一说一，这个看起来就比较舒服,积极,0.9677015542984009
A1152391519861466880,25:17,2022-09-29 23:56:14,特斯拉的续航很虚,消极,0.9984046816825867
A1152391402345209344,29:49,2022-09-29 23:56:00,因为吧奥迪和奔驰的人都挖来了,消极,0.8322360515594482
A1152391024841129984,02:06,2022-09-29 23:55:15,毛坯,积极,0.7098932266235352
A1152390731491668992,23:43,2022-09-29 23:54:40,林志颖，意外我很熟,积极,0.9456239342689514
A1152390638495396096,28:26,2022-09-29 23:54:29,华为不会和比亚迪合作。。。他要找一个拿的到自主话语权的传统车企（北汽）,消极,0.7271625995635986
A1152390110256589824,27:54,2022-09-29 23:53:26,s型驾驶辅助hhh,积极,0.8786643147468567
A1152389800658198528,14:05,2022-09-29 23:52:49,2.9的轴距做得跟2.7没啥区别,消极,0.784020185470581
A1152389537951945984,24:25,2022-09-29 23:52:18,在理,消极,0.7298640012741089
A1152389476715238656,25:35,2022-09-29 23:52:10,比亚迪胎压调到三百也能多出几十公里续航,积极,0.9422969222068787
A1152388848316357888,24:07,2022-09-29 23:50:55,说的对，城市驾驶加速真的很难用到，续航更重要,积极,0.894559383392334
A1152388171447775744,33:04,2022-09-29 23:49:35,点赞，最好辅助驾驶选配，车价便宜点就完美，辅助升天谁爱要谁要去,积极,0.9929829835891724
A1152388094348256256,24:12,2022-09-29 23:49:26,确实，电车做的温和比做的傻快激进更难,消极,0.5958830714225769
A1152388031953773056,28:39,2022-09-29 23:49:18,太真实了，我的dmi就是在画龙,消极,0.9942008852958679
A1152387996662706432,23:11,2022-09-29 23:49:14,安全的路（暗示特斯拉刹不住）,消极,0.5158911347389221
A1152387741481377280,27:55,2022-09-29 23:48:43,教练车给人吓到了,消极,0.9919906258583069
A1152387670555734784,06:23,2022-09-29 23:48:35,、】】】】】】】二位4521,消极,0.7080230712890625
A1152387346478789888,22:12,2022-09-29 23:47:56,海豹完胜,积极,0.8646270036697388
A1152387035932446720,21:44,2022-09-29 23:47:19,有抬头显示,消极,0.5981464385986328
A1152386862506497280,21:37,2022-09-29 23:46:59,老子,消极,0.779996931552887
A1152386846005928704,11:02,2022-09-29 23:46:57,直接说抄丰田就行,消极,0.7189273238182068
A1152386587745703424,15:29,2022-09-29 23:46:26,天窗贴膜了解一下,积极,0.9481807351112366
A1152386215073360384,20:49,2022-09-29 23:45:41,你不摇一下腰椎能给你颠突出。。。,消极,0.9847564101219177
A1152385980494608896,06:59,2022-09-29 23:45:14,蔚来跟这个刚好相反,积极,0.7013039588928223
A1152385927872659200,09:35,2022-09-29 23:45:07,不相信,消极,0.9943341016769409
A1152385887548783872,19:52,2022-09-29 23:45:02,哈哈哈哈，这叫高级,积极,0.8521914482116699
A1152385608258342400,19:31,2022-09-29 23:44:29,高情商：路感清晰,积极,0.8693158626556396
A1152385345418104320,06:03,2022-09-29 23:43:58,无得修，直接报废,消极,0.9995068311691284
A1152385271463974144,19:54,2022-09-29 23:43:49,低情商nvh差，高情商人车一体,消极,0.7853404879570007
A1152384393143397120,18:25,2022-09-29 23:42:04,这内饰设计是最在线的了。比大多合资车都符合他的整体设计语言。。。。怎么用力过猛的。。,积极,0.9979094862937927
A1152384378505153792,14:06,2022-09-29 23:42:03,彩云追月了,消极,0.5463913679122925
A1152384317729626624,04:18,2022-09-29 23:41:55,迪粉牛掰,消极,0.995394229888916
A1152383800463068160,17:47,2022-09-29 23:40:54,本田杰德比这个小,积极,0.6346861720085144
A1152383714874064384,12:47,2022-09-29 23:40:43,我不管：机械仪表加内燃机才是车！,消极,0.9966585636138916
A1152383544761524736,18:06,2022-09-29 23:40:23,因为省钱，哪有那么多高级的设计，为啥高端特斯拉有仪表盘,消极,0.8385032415390015
A1152383531389907968,17:23,2022-09-29 23:40:22,越说越激动,消极,0.7260726094245911
A1152383343611042048,09:01,2022-09-29 23:39:59,话说林志颖醒了没,积极,0.8344582915306091
A1152383331288131328,17:02,2022-09-29 23:39:58,座椅差距太大了,消极,0.9954115748405457
A1152383064966619904,08:29,2022-09-29 23:39:26,车机是不是自研的很重要，一被老美卡脖子就完了,积极,0.6013364791870117
A1152382874906128128,17:37,2022-09-29 23:39:03,仪表盘呢？难道要我去淘宝买,消极,0.9863748550415039
A1152382473762651904,15:27,2022-09-29 23:38:15,软零零,消极,0.7297034859657288
A1152382199740695040,16:44,2022-09-29 23:37:43,给你坐小板凳,消极,0.9979037046432495
A1152382110242358016,14:49,2022-09-29 23:37:32,夏天是真的晒,消极,0.843453049659729
A1152382100654230272,03:39,2022-09-29 23:37:31,毛豆3都7年了啊,积极,0.6788405179977417
A1152381961143370752,09:18,2022-09-29 23:37:14,机械仪表才是车！,消极,0.9955843091011047
A1152381849994105088,16:16,2022-09-29 23:37:01,特粉：极简风格（对标捷达）,积极,0.9986238479614258
A1152381700005756928,05:47,2022-09-29 23:36:43,类似苹果，所有东西都是自己的，各种部件的匹配性很好！,积极,0.9966160655021667
