弹幕id,弹幕所处位置,弹幕发送时间,弹幕内容,态度,得分
A1226171246039819264,57:57,2023-01-09 19:03:23,出个终极款把，命名今朝,积极,0.9855495095252992
A1226170075535568128,18:36,2023-01-09 19:01:03,这就是为啥人家是股神,积极,0.8789116740226746
A1226168264502046720,20:25,2023-01-09 18:57:27,企业做到这种规模，没所谓干不干净的，胜者为王,积极,0.9598393440246582
A1226166065856280832,16:42,2023-01-09 18:53:05,余大嘴好像也是安徽人，穷人家庭，技术出身,积极,0.5384816527366638
A1226166041067977472,16:31,2023-01-09 18:53:02,全球第一，啧啧，还有两年，看仰望了,积极,0.9832581877708436
A1226165581716417280,16:27,2023-01-09 18:52:07,当时的BYD确实很难让人不觉得这是吹牛，只能说入关后自有大儒释经吧，成了一切都好说,消极,0.688910186290741
A1226165066437620736,10:07,2023-01-09 18:51:06,这还要意识到？,消极,0.9458712935447692
A1226164237567706624,14:48,2023-01-09 18:49:27,我们的工业化道路可是一直伴随技术封锁的，巴统协议下能发展到这一步已经很厉害了,积极,0.899998128414154
A1226163342352199168,54:32,2023-01-09 18:47:40,理工大佬的浪漫,积极,0.9518146514892578
A1226163053968593664,14:04,2023-01-09 18:47:06,可能全世界真正从零摸索工业化也就带英了。。。,消极,0.9752316474914552
A1226161406353765888,12:41,2023-01-09 18:43:50,然而现在国内有点名气的新能源，没有用特斯拉技术路线的，各有各的门道,积极,0.8918914198875427
A1226161242020850432,02:31,2023-01-09 18:43:30,长兄如父,积极,0.8529604077339172
A1226157338533162752,39:10,2023-01-09 18:35:45,当时柳州五菱也是,积极,0.6077216863632202
A1226149819798932992,58:19,2023-01-09 18:20:48,++,消极,0.99774569272995
A1226149413160763904,42:09,2023-01-09 18:20:00,这才只是IGBT，车机芯片比亚迪玩不了,消极,0.9410703778266908
A1226148694542697472,58:15,2023-01-09 18:18:34,.,消极,0.5287522673606873
A1226148414740600576,57:37,2023-01-09 18:18:01,tyyyyyyyyyyyyy2,消极,0.9967021346092224
A1226148164843678720,57:07,2023-01-09 18:17:31,787y\,积极,0.5316755771636963
A1226147302167674880,47:33,2023-01-09 18:15:48,我就说一条，小日子不错的国家就靠汽车活着，没有汽车它直接凉凉[吃瓜]?6?7,消极,0.5451338291168213
A1226145446716600064,38:17,2023-01-09 18:12:07,感动,积极,0.9874297976493835
A1226139338476530688,49:40,2023-01-09 17:59:59,2万个家庭，比亚迪为社会造福,积极,0.9795898795127868
A1226134087618614784,57:58,2023-01-09 17:49:33,关注 3连走起,积极,0.6341193318367004
A1226126576123881728,39:30,2023-01-09 17:34:38,美帝ICU里带的还是比亚迪的N95,积极,0.5702403783798218
A1226125768443037696,41:31,2023-01-09 17:33:01,仰望才是王,积极,0.966073989868164
A1226125338661275136,38:56,2023-01-09 17:32:10,打仗了汽车直接改坦克,消极,0.9494722485542296
A1226125107815092992,43:25,2023-01-09 17:31:42,全体起立,积极,0.527199923992157
A1226120733634494976,41:35,2023-01-09 17:23:01,dmi问世,消极,0.8847237229347229
A1226119939644292608,32:10,2023-01-09 17:21:26,仰望出世，记入史册,积极,0.9820570945739746
A1226119530112101376,56:13,2023-01-09 17:20:38,懂王表示不服2333,消极,0.6843745708465576
A1226118168884307968,54:36,2023-01-09 17:17:55,兴趣爱好必须是工作啊,积极,0.7802093625068665
A1226117467966108928,28:19,2023-01-09 17:16:32,比亚迪向西班牙出口的纯电动大巴500万人民币一辆。,积极,0.9697415828704834
A1226116789453428480,05:39,2023-01-09 17:15:11,哇,积极,0.854552149772644
A1226114369960823040,13:24,2023-01-09 17:10:22,发明专利，这样可不行,消极,0.7226542830467224
A1226114157787947776,13:22,2023-01-09 17:09:57,外观专利是最容易跨越的，与技术无关,积极,0.9361218214035034
A1226112641521721600,30:14,2023-01-09 17:06:56,深圳就是发达，什么都深圳来先试点,积极,0.930827498435974
A1226109994966034432,01:02,2023-01-09 17:01:41,',积极,0.6267476677894592
A1226109885578736128,00:49,2023-01-09 17:01:28,、,消极,0.8959597945213318
A1226099815742685440,46:34,2023-01-09 16:41:27,车主报道,积极,0.8988354802131653
A1226099726387057920,46:21,2023-01-09 16:41:17,等太久了,消极,0.9539666175842284
A1226099602697034496,13:22,2023-01-09 16:41:02,这恐怕就是“借鉴”的极致,消极,0.788809597492218
A1226099579074965760,45:59,2023-01-09 16:40:59,66666666,积极,0.6544888019561768
A1226099481859173120,45:44,2023-01-09 16:40:48,爆发了,积极,0.7409800887107849
A1226099366222293504,45:27,2023-01-09 16:40:34,准备买,积极,0.9060762524604796
A1226099196151628288,45:06,2023-01-09 16:40:14,牛逼,积极,0.7527815699577332
A1226096103607320064,46:32,2023-01-09 16:34:05,星爷出来刷两下,积极,0.9254556894302368
A1226095570075400448,45:28,2023-01-09 16:33:01,开始飞了！！！！！！！！！！！,积极,0.7074657678604126
A1226091564565432576,39:27,2023-01-09 16:25:04,狠狠回击《血汗工厂》这是人民的工厂！！！！！！！！,消极,0.7085463404655457
A1226084695050098688,39:01,2023-01-09 16:11:25,这波啊，这波就叫降维打击,消极,0.9637983441352844
A1226084022695205120,41:21,2023-01-09 16:10:05,秦plus dmi来了,积极,0.9541308879852296
A1226082027363704320,53:55,2023-01-09 16:06:07,还是得向雷军学习,积极,0.8332870006561279
A1226081298108841216,39:08,2023-01-09 16:04:40,这个有印象，业务太忙似乎休息的不多,消极,0.8256056308746338
A1226080459130192640,35:19,2023-01-09 16:03:00,慈不掌兵，就该这样,消极,0.9842288494110109
A1226079000695252992,35:44,2023-01-09 16:00:06,从一个胜利迈向下一个胜利,积极,0.7553833723068237
A1226078732495010560,01:13,2023-01-09 15:59:34,还真是文明6的bgm瞬间肝疼了,积极,0.7057324647903442
A1226077643553034496,43:12,2023-01-09 15:57:24,老子的第一辆车！我最爱的汉,积极,0.9818298816680908
A1226074590493684224,47:53,2023-01-09 15:51:20,埃安是日本车哦,消极,0.7414726614952087
A1226072015358726144,10:17,2023-01-09 15:46:13,成也劳动力，败也劳动力。,消极,0.7862588167190552
A1226071995318601984,43:12,2023-01-09 15:46:11,我刚开始还以为是 极！,消极,0.5287489295005798
A1226069678116399872,39:15,2023-01-09 15:41:35,这就是第二个华为啊,消极,0.7194458842277527
A1226067767501980928,12:28,2023-01-09 15:37:47,花冠该出来走两步了,消极,0.802446722984314
A1226066859988712192,14:33,2023-01-09 15:35:59,vertical integration,消极,0.8295655846595764
A1226066345053997056,17:55,2023-01-09 15:34:57,这段有霸总文那味儿了,消极,0.983530580997467
A1226065816462573568,17:50,2023-01-09 15:33:54,船夫哥有智慧,积极,0.9957252740859984
A1226064746303087360,16:07,2023-01-09 15:31:47,07年就提出纯动力目标了啊,积极,0.9752560257911682
A1226063579539696896,55:31,2023-01-09 15:29:28,支持,积极,0.7306941151618958
A1226062497342487808,52:50,2023-01-09 15:27:19,又降了,消极,0.8600045442581177
A1226062445676719360,13:21,2023-01-09 15:27:13,哈哈哈哈哈哈,积极,0.8174870014190674
A1226060738679256576,46:56,2023-01-09 15:23:49,人民币国际化也会是这样，不久的未来就会突然崛起,积极,0.9902937412261964
A1226060215456245504,57:12,2023-01-09 15:22:47,文明？？,消极,0.5118345618247986
A1226059891144478976,46:37,2023-01-09 15:22:08,贡献驱逐舰05,积极,0.8446983695030212
A1226058868925577984,44:05,2023-01-09 15:20:06,遥遥领先,积极,0.9838532209396362
A1226058310881640192,43:13,2023-01-09 15:19:00,匡扶汉室doge,积极,0.7008677124977112
A1226058293047484160,53:23,2023-01-09 15:18:58,除了卖个标还有啥啊,消极,0.8912190198898315
A1226057216931837184,51:14,2023-01-09 15:16:49,比亚迪：那年，我双手插兜，不知道什么是对手,积极,0.7927678227424622
A1226056837288318720,39:16,2023-01-09 15:16:04,国之栋梁,积极,0.8447042107582092
A1226056386308540672,49:35,2023-01-09 15:15:10,比亚迪真的牛,积极,0.8965532183647156
A1226055921420049408,46:24,2023-01-09 15:14:15,以前一个哥们嘲笑我说新能源不可能逐渐取代燃油车！现在人都看傻了！,积极,0.9744883179664612
A1226055773352929280,48:22,2023-01-09 15:13:57,卷死欧美日韩！,消极,0.5774975419044495
A1226054366054705152,44:27,2023-01-09 15:11:09,现在街上比亚迪的车越来越多了！太开心了,积极,0.9901824593544006
A1226053087052237312,02:16,2023-01-09 15:08:37,感觉吐字不清，有点难受,消极,0.9900825619697572
A1226052516367001088,55:22,2023-01-09 15:07:29,华为也要加油啊,积极,0.977508783340454
A1226052493625143552,40:45,2023-01-09 15:07:26,特粉：造谣这绝对不是特死拉,消极,0.9864673018455504
A1226051109882188032,39:01,2023-01-09 15:04:41,这就是实力,积极,0.7925573587417603
A1226050093233655552,37:05,2023-01-09 15:02:40,全体起立！,积极,0.5581445097923279
A1226049283699482112,35:29,2023-01-09 15:01:04,现在比亚迪的一体式座椅真可以,积极,0.6519142389297485
A1226049197539698688,35:19,2023-01-09 15:00:53,时间会证明一切！比亚迪会越来越好！,积极,0.987381637096405
A1226049068045080320,52:06,2023-01-09 15:00:38,这条技术路线也要搞一搞,积极,0.5824481248855591
A1226048936310125312,03:34,2023-01-09 15:00:22,还能有什么，国家出手，谁都能起飞,积极,0.9766987562179564
A1226048128621335552,16:49,2023-01-09 14:58:46,王传福牛b,积极,0.5148385167121887
A1226047747283499264,18:59,2023-01-09 14:58:00,原来他也有中石油！！！！！,积极,0.852172315120697
A1226045949068024832,30:59,2023-01-09 14:54:26,我们小城市换的也是比亚迪的电动大巴,积极,0.9941645264625548
A1226043357911036672,02:00,2023-01-09 14:49:17,说做不强的那位把我逗笑了！,积极,0.8529961109161377
A1226042751087400704,01:18,2023-01-09 14:48:05,byd从来就是脚踏实地进步,积极,0.987170159816742
A1226042481938848512,00:47,2023-01-09 14:47:33,巴菲特：劳资还是有眼光的！byd现在太厉害了,消极,0.5250046849250793
A1226036602405628160,51:43,2023-01-09 14:35:52,买电车不要买杂牌车哦,积极,0.7281416058540344
A1226035635249613824,46:01,2023-01-09 14:33:57,买了宋燃油版的哭了55,积极,0.8192265033721924
A1226034551172679168,55:24,2023-01-09 14:31:47,看完了，太牛批了,积极,0.7918208837509155
A1226033048815047936,30:58,2023-01-09 14:28:48,有眼光，能坚持,积极,0.986560881137848
A1226030449067970304,57:10,2023-01-09 14:23:38,好片,积极,0.9291512370109558
A1226029366350277120,46:06,2023-01-09 14:21:29,就是车太难等了,积极,0.7203066945075989
A1226028561614369280,43:11,2023-01-09 14:19:53,汉车主报道！,积极,0.9092984199523926
A1226028117756701440,51:28,2023-01-09 14:19:00,换道超车,消极,0.5918704271316528
A1226026189257646080,47:38,2023-01-09 14:15:10,小鹏快凉了,消极,0.9859731197357178
A1226024722853073408,35:51,2023-01-09 14:12:16,shuo说的太好了,积极,0.964580774307251
A1226022670135883008,57:40,2023-01-09 14:08:11,好好好,积极,0.95858234167099
A1226021442563792384,55:17,2023-01-09 14:05:45,看完留念,积极,0.7751508355140686
A1226020725362936576,36:48,2023-01-09 14:04:19,有技术内核，套个漂亮个壳太简单了,消极,0.9490957856178284
A1226020431316829696,44:18,2023-01-09 14:03:44,"宋plusdmi,上次加油还是两个月前，现在还有半箱油",积极,0.6462095379829407
A1226017312206040064,49:41,2023-01-09 13:57:32,这比特斯拉在上海给两万人七八千月薪强的多，这可是三四线城市的一个小县城,消极,0.984413743019104
A1226017203523011840,01:17,2023-01-09 13:57:19,比亚迪牛逼！！！！！！！,积极,0.9368878602981568
A1226017036346458112,46:37,2023-01-09 13:56:59,BYDNB,积极,0.6055399775505066
A1226016870897905408,06:16,2023-01-09 13:56:40,b养的,积极,0.756667971611023
A1226009581097091328,52:28,2023-01-09 13:42:11,25可能是自媒体拍视频,消极,0.8378747701644897
A1226009027448681984,07:15,2023-01-09 13:41:05,牛批,消极,0.5323850512504578
A1226007322497685248,57:37,2023-01-09 13:37:41,仰望风流人物,积极,0.8346748352050781
A1226003036296615168,13:30,2023-01-09 13:29:10,F3经典啊,积极,0.8849684596061707
A1225999855932082432,39:22,2023-01-09 13:22:51,国企之光?这哪是国企,消极,0.9993836879730223
A1225999159224919808,32:13,2023-01-09 13:21:28,13年贡献秦一辆,积极,0.587125301361084
A1225999019999045888,29:15,2023-01-09 13:21:12,床言床语,消极,0.9471510648727416
A1225997155773668608,34:34,2023-01-09 13:17:29,后来DMi取代542，牺牲的一部分动力，更节能,积极,0.9457956552505492
A1225994568374421504,05:12,2023-01-09 13:12:21,人家家庭背景不一般也不用辍学了吧，直接出国了,积极,0.9408679008483888
A1225994352292034560,54:34,2023-01-09 13:11:55,爱好：再给我两千亿扩产,消极,0.6831808686256409
A1225993006315125760,49:01,2023-01-09 13:09:15,扶风鱿鱼,消极,0.9163567423820496
A1225991933504198912,00:49,2023-01-09 13:07:07,那个时候不行就可以这么没素质的嘲笑别人？那你穷的时候就得被嘲笑？你个子低就得被嘲笑？你丑就得被嘲笑？实话就能随便乱说？,消极,0.9698801636695862
A1225989011089156608,45:40,2023-01-09 13:01:19,兴复汉室，还于旧都,积极,0.9032113552093506
A1225988862225214464,45:31,2023-01-09 13:01:01,兴复汉室，还于旧都,积极,0.9032113552093506
A1225987329458660352,43:32,2023-01-09 12:57:58,宋神车,积极,0.993606686592102
A1225986092885849856,42:29,2023-01-09 12:55:31,全体起立,积极,0.527199923992157
A1225985767902366208,33:16,2023-01-09 12:54:52,格局啊,积极,0.5862082839012146
A1225985621152061440,39:13,2023-01-09 12:54:34,买了byd kn95,积极,0.9538869857788086
A1225983137839233536,14:37,2023-01-09 12:49:38,当时F3的发动机还是三菱的,积极,0.6389449834823608
A1225981774279474432,12:23,2023-01-09 12:46:56,F3,积极,0.6713272929191589
A1225981627788781312,01:07,2023-01-09 12:46:38,利润呢 混动呢,积极,0.8387425541877747
A1225979841048897536,51:46,2023-01-09 12:43:05,6,消极,0.5944693684577942
A1225979755560760576,33:14,2023-01-09 12:42:55,眼界,积极,0.8900706768035889
A1225978555587343872,56:19,2023-01-09 12:40:32,杰克韦尔奇也是这种人 但是通用电气在他的时代是成功的,积极,0.9110760688781738
A1225978522007424256,43:40,2023-01-09 12:40:28,汉为观止,积极,0.8820797204971313
A1225978397638084352,43:25,2023-01-09 12:40:13,汉就是牛逼,消极,0.9475030899047852
A1225978342189452800,43:18,2023-01-09 12:40:07,全体起立！,积极,0.5581445097923279
A1225977932162487040,29:45,2023-01-09 12:39:18,这波六,积极,0.7978657484054565
A1225975629967815168,02:01,2023-01-09 12:34:43,这些都是当年我在汽车论坛上有人发的,积极,0.6330724358558655
A1225974944567933440,16:23,2023-01-09 12:33:22,不同企业的掌门人树立的经营理念 就代表了公司的未来发展方向,积极,0.9692659378051758
A1225974791987539712,54:04,2023-01-09 12:33:03,未来是工程师的天下,积极,0.9485909342765808
A1225974115295377920,57:47,2023-01-09 12:31:43,比亚迪 你把我的年终奖拿走吧,积极,0.6694722771644592
A1225972919096833024,00:41,2023-01-09 12:29:20,他那时候说的是实话啊,消极,0.7185255289077759
A1225966642295843584,01:29,2023-01-09 12:16:52,你发早了，晚几天仰望出来，全世界给我跪下,积极,0.5408015847206116
A1225966319862596096,32:53,2023-01-09 12:16:13,格局,积极,0.6782364845275879
A1225965809852024576,13:49,2023-01-09 12:15:13,日本汽车起步也是仿制,消极,0.968619167804718
A1225964205917051136,46:21,2023-01-09 12:12:01,下一台买汉，立此为证！,积极,0.9925392270088196
A1225963037962551808,22:04,2023-01-09 12:09:42,是有点那啥啊，没考虑别人死活,消极,0.9949073195457458
A1225962075696993792,11:07,2023-01-09 12:07:48,奥拓都有人仿制了,消极,0.9921715259552002
A1225961501135913216,21:22,2023-01-09 12:06:39,卖给经销商？？,消极,0.9977155923843384
A1225958714063130880,15:50,2023-01-09 12:01:07,啥都自己弄，这种太重了，成功了就另说,消极,0.9982738494873048
A1225957811893255424,14:02,2023-01-09 11:59:19,还不是一个巨人，好多个巨人,积极,0.5116080045700073
A1225957564101991424,13:33,2023-01-09 11:58:50,草，拼的,消极,0.9697572588920592
A1225953885571869696,01:05,2023-01-09 11:51:31,我们开的都是奔驰 劳斯莱斯，你开马自达？,消极,0.9539059400558472
A1225944112885143040,51:51,2023-01-09 11:32:06,芜湖，丰田新能源现在要和比亚迪买三电,积极,0.991037368774414
A1225941029417484800,01:00,2023-01-09 11:25:59,补贴了解下？,积极,0.9155916571617126
A1225938861356804096,51:06,2023-01-09 11:21:40,攻守易形了,消极,0.5546948313713074
A1225935909229574912,45:56,2023-01-09 11:15:48,本身已经转型完了，这个只是公告，不是誓言,积极,0.5367941856384277
A1225931380228503808,36:17,2023-01-09 11:06:48,龙,消极,0.531533420085907
A1225930984076107520,53:36,2023-01-09 11:06:01,be your dad,消极,0.8836325407028198
A1225928317664947456,28:19,2023-01-09 11:00:43,汽车产业难是传统汽车产业，这方面中国落后其他国家至少四十年起步,消极,0.5266806483268738
A1225919749541040640,52:27,2023-01-09 10:43:42,信仰！25人,积极,0.76053786277771
A1225915281466443776,50:49,2023-01-09 10:34:49,丢给我们的全是落后几代的技术！打发要饭的！,消极,0.9964874982833862
A1225910503650815232,10:22,2023-01-09 10:25:20,+,消极,0.997547686100006
A1225907454945426432,54:38,2023-01-09 10:19:16,我这样的疯子在一个赛道上跑。要不被他逼死，要么被他逼疯。,消极,0.9987422823905944
A1225899030425383936,38:12,2023-01-09 10:02:32,我就喜欢这样的人，硬气。,积极,0.9588683247566224
A1225897062424564992,54:35,2023-01-09 09:58:37,大理工男,积极,0.8856189250946045
A1225892554168594176,24:39,2023-01-09 09:49:40,不是王朝海洋，是商用民用,积极,0.9111600518226624
A1225891784790706688,33:09,2023-01-09 09:48:08,格局,积极,0.6782364845275879
A1225886432808228096,44:14,2023-01-09 09:37:30,一千公里有点难，800-900还是完全没问题的,积极,0.9242846965789796
A1225885641611627008,43:04,2023-01-09 09:35:56,汉车主来了,积极,0.6998604536056519
A1225885323733894656,51:05,2023-01-09 09:35:18,感动,积极,0.9874297976493835
A1225885219153188352,51:01,2023-01-09 09:35:06,感动,积极,0.9874297976493835
A1225882415990566912,46:38,2023-01-09 09:29:31,燃起来了,积极,0.8953893184661865
A1225880580219435520,43:16,2023-01-09 09:25:53,全体起立,积极,0.527199923992157
A1225871565494097664,09:53,2023-01-09 09:07:58,特斯拉转股了啊兄弟,积极,0.7966927289962769
A1225861666198300928,13:18,2023-01-09 08:48:18,写轮眼，又没完全写,积极,0.5757418870925903
A1225853965959208960,56:14,2023-01-09 08:33:00,牛,积极,0.8432111144065857
A1225846610089569536,00:59,2023-01-09 08:18:23,说的不是事实吗……把这种远古视频拿来现在放有什么意思啊,消极,0.9638126492500304
A1225844962776985088,53:22,2023-01-09 08:15:07,汉好帅啊,积极,0.9425601363182068
A1225842197195210240,06:15,2023-01-09 08:09:37,在我安徽老家就是骂街的，比养的,消极,0.9188944101333618
A1225817442899747072,51:17,2023-01-09 07:20:26,奔驰,积极,0.854710578918457
A1225781540613674752,49:19,2023-01-09 06:09:06,nb!,消极,0.8480501174926758
A1225762799330914560,32:33,2023-01-09 05:31:52,秦始皇,积极,0.7196035981178284
A1225703180193859328,32:17,2023-01-09 03:33:25,特斯拉带动了远程养殖产业，俗称水军,积极,0.6043466329574585
A1225667742250775296,00:37,2023-01-09 02:23:00,比亚迪没有技术含量,消极,0.992672860622406
A1225657921380270080,57:08,2023-01-09 02:03:30,老子的肝啊！！！,消极,0.945579469203949
A1225657090404854784,08:26,2023-01-09 02:01:50,掺在一起做撒尿牛丸啊，笨蛋,消极,0.9989225268363952
A1225653566845225984,31:56,2023-01-09 01:54:50,特斯拉最大的成就就是碰瓷苹果,消极,0.9884331822395324
A1225653361836213504,01:34,2023-01-09 01:54:26,现在他笑不出来了吧,消极,0.7173579931259155
A1225649335707002112,39:38,2023-01-09 01:46:26,宁王登场！,积极,0.7679170966148376
A1225646107561206272,38:35,2023-01-09 01:40:01,五菱牛逼,消极,0.6089321374893188
A1225634703785554688,11:00,2023-01-09 01:17:22,后悔买驱逐舰了，我就该贷款直接海豹……,消极,0.9866744875907898
A1225629871275777536,01:24,2023-01-09 01:07:46,我看了眼我没开游戏啊，肝为什么开始疼了,消极,0.9411328434944152
A1225629247876455680,56:22,2023-01-09 01:06:31,可以，up说的真的很详细,积极,0.9944067001342772
A1225629144109703168,56:15,2023-01-09 01:06:19,robin在列,消极,0.6647911667823792
A1225627405872741376,43:37,2023-01-09 01:02:52,我的车,消极,0.6305961012840271
A1225624897452488192,39:54,2023-01-09 00:57:53,我司,消极,0.7306967973709106
A1225616925380514816,57:43,2023-01-09 00:42:02,唐DMP一个城市越野可是已经在各种硬派越野的领地里搅动风云了，期待仰望,积极,0.9974090456962584
A1225615662693817856,56:21,2023-01-09 00:39:32,乔布斯：这个我熟,积极,0.8872373104095459
A1225615585912873728,03:20,2023-01-09 00:39:23,别说船夫哥很像宋运辉,积极,0.7101879119873047
A1225615460075370240,57:34,2023-01-09 00:39:08,看了作者发布日子还以为不知道仰望的发布呢,积极,0.9757773876190186
A1225614395208863232,53:22,2023-01-09 00:37:01,还有50%的小可爱选合资呢？,消极,0.8177713751792908
A1225614331245643776,57:07,2023-01-09 00:36:53,中国踏实做技术的公司不多，比亚迪是一面旗帜,积极,0.9754934906959534
A1225614134348219392,55:56,2023-01-09 00:36:30,加油国产雄起,积极,0.9675790071487428
A1225613724237287424,52:08,2023-01-09 00:35:41,科达交卷？,消极,0.5328424572944641
A1225613697804772352,56:36,2023-01-09 00:35:38,谋不可众,消极,0.7021867036819458
A1225613473359151616,56:55,2023-01-09 00:35:11,文明6BGM,消极,0.7062719464302063
A1225612991727432448,55:23,2023-01-09 00:34:14,大家多多分享一下这个视频,积极,0.8283767104148865
A1225612385566367488,54:33,2023-01-09 00:33:01,这个是比亚迪的轻轨,积极,0.996457040309906
A1225611728855881472,47:53,2023-01-09 00:31:43,卷！卷起来，卷死合资,消极,0.9959546327590942
A1225611546286517248,50:58,2023-01-09 00:31:21,比亚迪yyds,积极,0.8246291279792786
A1225611453240046336,46:53,2023-01-09 00:31:10,海豹真的好看,消极,0.7032515406608582
A1225610199562263552,50:36,2023-01-09 00:28:41,买一手比亚迪支持一下,积极,0.9980371594429016
A1225610018335098368,44:15,2023-01-09 00:28:19,唐DMI车主路过,积极,0.8890123963356018
A1225609438086371328,43:20,2023-01-09 00:27:10,千山翠,消极,0.7068689465522766
A1225607516751568384,39:38,2023-01-09 00:23:21,我也是从他生产口罩开始注意到BYD的,积极,0.9677788019180298
A1225607389336588544,45:17,2023-01-09 00:23:06,投资比亚迪股票，现在仍然不晚,积极,0.9564805626869202
A1225606528111939328,43:52,2023-01-09 00:21:23,dmi对燃油车就是屠杀,消极,0.8960009217262268
A1225605606681929728,33:05,2023-01-09 00:19:33,格局,积极,0.6782364845275879
A1225605377094229248,41:45,2023-01-09 00:19:06,比亚迪半导体很厉害的，不能忽视,积极,0.9970345497131348
A1225601378437563904,47:18,2023-01-09 00:11:09,林海听涛？有这个成语吗？,积极,0.6916870474815369
A1225601020755951616,30:13,2023-01-09 00:10:26,聪明,积极,0.9225017428398132
A1225600581536630784,00:22,2023-01-09 00:09:34,我当然忍不住大笑起来,积极,0.594278872013092
A1225600021118929408,54:40,2023-01-09 00:08:27,还不奢华 几十亿搞技术,消极,0.926695704460144
A1225598318592475392,16:16,2023-01-09 00:05:04,提前达成目标啊,积极,0.995372474193573
A1225597588447903488,15:06,2023-01-09 00:03:37,苹果：这个我熟，嫌贵就自己造,消极,0.7104635238647461
A1225597258649692160,57:33,2023-01-09 00:02:58,彩,积极,0.5921866297721863
A1225596391360078336,13:30,2023-01-09 00:01:15,哈哈哈哈,积极,0.8734840750694275
A1227033086735553280,37:42,2023-01-10 23:35:42,当时确实有很多人黑在那边了,消极,0.8261029720306396
A1227031341158275328,00:55,2023-01-10 23:32:14,笑归笑，意见很中肯,积极,0.9916111826896667
A1227028908193707520,54:50,2023-01-10 23:27:24,这不就是中国人这几十年发展的缩影吗？,积极,0.9033502340316772
A1227026727013067520,47:24,2023-01-10 23:23:04,好狠,消极,0.9730339050292968
A1227026205341970176,45:26,2023-01-10 23:22:02,比亚迪23年能上300万的销量吗？,积极,0.8209661245346069
A1227025942778502912,47:20,2023-01-10 23:21:30,牛逼,积极,0.7527815699577332
A1227025527777523968,57:11,2023-01-10 23:20:41,没错 仰望来了,积极,0.9662414789199828
A1227024147650042624,38:53,2023-01-10 23:17:56,这才叫企业家的担当,消极,0.7266511917114258
A1227023283866706176,52:13,2023-01-10 23:16:13,诺基亚经典发言,积极,0.6873923540115356
A1227023003888442880,37:45,2023-01-10 23:15:40,这个好像中国合伙人的情节,消极,0.708482563495636
A1227022073994872064,50:27,2023-01-10 23:13:49,仰望,积极,0.972218096256256
A1227021167412698624,48:42,2023-01-10 23:12:01,100%超越丰田,积极,0.9946736693382264
A1227019623631718144,25:59,2023-01-10 23:08:57,这个格局一般人根本想象不到,消极,0.988166093826294
A1227016746876015104,48:33,2023-01-10 23:03:14,还有半导体！！！,积极,0.5469747185707092
A1227016728866030080,15:38,2023-01-10 23:03:12,我们中国太缺王传福这种有战略眼光的老板了,积极,0.9057270288467408
A1227016481326611968,42:26,2023-01-10 23:02:42,刀片电池:我要把你们都杀了,消极,0.9905044436454772
A1227015774326468352,42:30,2023-01-10 23:01:18,.,消极,0.5287522673606873
A1227015252529425152,11:26,2023-01-10 23:00:16,这个牌照就值钱了,积极,0.8676965236663818
A1227013770505751040,07:24,2023-01-10 22:57:19,20年过去了,消极,0.8960361480712891
A1227013380637051904,42:06,2023-01-10 22:56:33,中车的IGBT应该最强,积极,0.8685815930366516
A1227012299051687168,19:00,2023-01-10 22:54:24,股神？打的都是信息差，人家的位置看的比我们透的多,消极,0.8626354932785034
A1227008240794000896,01:38,2023-01-10 22:46:20,六角大楼,积极,0.8933617472648621
A1227002294412083200,52:51,2023-01-10 22:34:31,友商拆车,积极,0.5717410445213318
A1226997929659720448,18:54,2023-01-10 22:25:51,F0不错！,积极,0.887100875377655
A1226994314538652928,04:21,2023-01-10 22:18:40,逼格,积极,0.9795021414756776
A1226992448551779072,46:07,2023-01-10 22:14:58,比亚迪牛逼！！！,积极,0.908881664276123
A1226992227612868096,09:10,2023-01-10 22:14:31,乔布斯也不会写代码,消极,0.99450421333313
A1226985812961624576,46:34,2023-01-10 22:01:47,贡献了一辆秦！！！,积极,0.9310449361801147
A1226983974405008128,53:43,2023-01-10 21:58:07,比亚迪虽然提车慢，但是不会加价,积极,0.973793625831604
A1226983777272847872,10:01,2023-01-10 21:57:44,驱逐舰车主路过,积极,0.970401406288147
A1226983052061021184,52:13,2023-01-10 21:56:17,杂牌电动车,消极,0.9995408058166504
A1226979078973158912,11:19,2023-01-10 21:48:24,国产手机何不是如此,消极,0.9304111003875732
A1226978806259183360,43:57,2023-01-10 21:47:51,就是吊打日系车,积极,0.5664853453636169
A1226978788282219264,06:28,2023-01-10 21:47:49,不是beyond吗,消极,0.9943906664848328
A1226978397876723456,43:17,2023-01-10 21:47:03,汉军威武,积极,0.9140776991844176
A1226976433423940352,39:46,2023-01-10 21:43:08,缺德时代,消极,0.9979851245880128
A1226975687744069632,45:30,2023-01-10 21:41:40,仰望很好也很贵，也没有用中文命名T_T,积极,0.9261695146560668
A1226974045690875904,25:54,2023-01-10 21:38:24,这个眼光确实是正确的,积极,0.9720519185066224
A1226973620799051776,25:06,2023-01-10 21:37:33,比亚迪的门缝线什么时候能对齐，质量就可以了,积极,0.9527122974395752
A1226971995674197504,56:29,2023-01-10 21:34:19,国家开始淘汰末端新能源喽！！,积极,0.568428635597229
A1226962300632877568,43:10,2023-01-10 21:15:04,这脸ttm的帅了,积极,0.5433368682861328
A1226960615042959616,40:45,2023-01-10 21:11:43,国家让tsl进来就是搅动国内电动车厂家与市场！,积极,0.6164370179176331
